dataset_id,trial_id,country,adm1,adm2,adm3,location,longitude,latitude,planting_date,harvest_date,season,on_farm,is_survey,rep,crop,variety,yield_part,yield,N_fertilizer,P_fertilizer,K_fertilizer,inoculated,irrigated,row_spacing,plant_spacing,plant_density,harvest_days,soil_pH,soil_SOM,soil_sand,soil_clay,soil_silt,soil_N,soil_K,soil_P_available,soil_Ca,soil_B,soil_Fe,soil_S,soil_Zn,soil_CEC,soil_ex_Ca,soil_ex_Mg,soil_ex_K,soil_ex_Na,soil_ex_Al
doi_10.21223_P3_FHUVF9,Paucara_CIP703317,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703317,tubers,10592.5925925926,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703317,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP703317,tubers,8814.81481481482,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703421,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703421,tubers,1370.37037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703421,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703421,tubers,2000,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703488,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703488,tubers,13851.8518518519,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703488,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703488,tubers,16888.8888888889,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703741,tubers,12629.6296296296,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703741,tubers,15111.1111111111,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703741,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP703741,tubers,16222.2222222222,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703768,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703768,tubers,2074.07407407407,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703768,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703768,tubers,5703.7037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703825,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703825,tubers,6074.07407407408,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703825,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703825,tubers,11259.2592592593,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703831,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703831,tubers,10703.7037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703831,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703831,tubers,9111.11111111111,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703831,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP703831,tubers,5555.55555555555,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703844,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703844,tubers,12148.1481481482,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703844,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703844,tubers,4370.37037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703844,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP703844,tubers,4888.88888888889,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703985,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP703985,tubers,4814.81481481482,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703985,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP703985,tubers,7111.11111111111,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP703985,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP703985,tubers,7296.2962962963,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704022,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP704022,tubers,3851.85185185185,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704022,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704022,tubers,3925.92592592593,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704022,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704022,tubers,4000,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704058,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP704058,tubers,6370.37037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704058,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704058,tubers,8518.51851851852,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704058,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704058,tubers,1592.59259259259,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704143,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704143,tubers,21703.7037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704143,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704143,tubers,15481.4814814815,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704327,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP704327,tubers,14259.2592592593,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704327,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704327,tubers,17925.9259259259,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704327,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704327,tubers,7814.81481481482,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704393,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704393,tubers,444.444444444444,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704393,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704393,tubers,888.888888888889,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704481,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP704481,tubers,5370.37037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704481,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP704481,tubers,4370.37037037037,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP704481,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP704481,tubers,6518.51851851852,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705280,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP705280,tubers,9962.96296296296,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705280,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP705280,tubers,12555.5555555556,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705280,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP705280,tubers,19333.3333333333,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705543,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP705543,tubers,8925.92592592593,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705543,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP705543,tubers,9555.55555555556,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP705543,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP705543,tubers,14777.7777777778,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP706191,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP706191,tubers,18444.4444444444,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP706191,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP706191,tubers,10296.2962962963,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP706191,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP706191,tubers,16592.5925925926,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP707135,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP707135,tubers,13481.4814814815,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP707135,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP707135,tubers,11074.0740740741,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP707135,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP707135,tubers,4888.88888888889,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_Larga,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,Larga,tubers,11259.2592592593,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_Larga,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,Larga,tubers,8518.51851851852,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_Larga,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,Larga,tubers,7407.40740740741,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP720064,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP720064,tubers,13666.6666666667,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP720064,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP720064,tubers,20925.9259259259,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP720064,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP720064,tubers,26592.5925925926,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,1,potato,CIP701862,tubers,11592.5925925926,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,2,potato,CIP701862,tubers,12444.4444444444,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_FHUVF9,Paucara_CIP701862,Peru,Huancavelica,Acobamba,Paucara,Sotopampa,-74.74058,-12.78164,2009-12-03,2010-04-22,,TRUE,FALSE,3,potato,CIP701862,tubers,7592.59259259259,,,,FALSE,FALSE,,,,,5.29,2.28,43.27,30.33,26.4,3.02,,9.37,2.21,0.71,60.6,1.92,1.12,0.92,5.71,2.76,0.38,0.04,0.21
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397006.18,tubers,36481.4814814815,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397012.22,tubers,36481.4814814815,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397030.31,tubers,39259.2592592593,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397065.28,tubers,35555.5555555556,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397079.26,tubers,43333.3333333333,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397100.9,tubers,36666.6666666667,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397060.19,tubers,32962.962962963,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
doi_10.21223_P3_UTZBYL,La Molina_2002-05-01,Peru,Lima,Lima,La Molina,La Molina,-76.948417,-12.076289,2002-05-01,2002-08-01,,TRUE,FALSE,1,potato,CIP397069.11,tubers,28888.8888888889,,,,FALSE,FALSE,,,,,7.2,1.125,50,21,29,,271.5,13.85,,,,,,12.08,10.215,1.085,0.525,0.25,0
